_id,Code,Désignation,Pays,Cours précédent,Cours jour,Volume échangé,Nombre transactions,Valeur échangée,Date
65b2249eae9795cdca29b551,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,17/01/2024
65b2249eae9795cdca29b552,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,17/01/2024
65b2249eae9795cdca29b553,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,17/01/2024
65b2249eae9795cdca29b554,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,17/01/2024
65b2249eae9795cdca29b555,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,17/01/2024
65b2249eae9795cdca29b556,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,17/01/2024
65b2249eae9795cdca29b557,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,17/01/2024
65b2249eae9795cdca29b558,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,17/01/2024
65b2249eae9795cdca29b559,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,17/01/2024
65b2249eae9795cdca29b55a,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,17/01/2024
65b2249eae9795cdca29b55b,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,17/01/2024
65b2249eae9795cdca29b55c,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,17/01/2024
65b2249eae9795cdca29b55d,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,17/01/2024
65b2249eae9795cdca29b55e,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,17/01/2024
65b2249eae9795cdca29b55f,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,17/01/2024
65b2249eae9795cdca29b560,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,17/01/2024
65b2249eae9795cdca29b561,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,17/01/2024
65b2249eae9795cdca29b562,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,17/01/2024
65b2249eae9795cdca29b563,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,17/01/2024
65b2249eae9795cdca29b564,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,17/01/2024
65b2249eae9795cdca29b565,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,17/01/2024
65b2249eae9795cdca29b566,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,17/01/2024
65b2249eae9795cdca29b567,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,17/01/2024
65b2249eae9795cdca29b568,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,17/01/2024
65b2249eae9795cdca29b569,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,17/01/2024
65b2249eae9795cdca29b56a,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,17/01/2024
65b2249eae9795cdca29b56b,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,17/01/2024
65b2249eae9795cdca29b56c,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,17/01/2024
65b2249eae9795cdca29b56d,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,17/01/2024
65b2249eae9795cdca29b56e,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,17/01/2024
65b2249eae9795cdca29b56f,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,17/01/2024
65b2249eae9795cdca29b570,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,17/01/2024
65b2249eae9795cdca29b571,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,17/01/2024
65b2249eae9795cdca29b572,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,17/01/2024
65b2249eae9795cdca29b573,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,17/01/2024
65b2249eae9795cdca29b574,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,17/01/2024
65b2249eae9795cdca29b575,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,17/01/2024
65b2249eae9795cdca29b576,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,17/01/2024
65b2249eae9795cdca29b577,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,17/01/2024
65b2249fae9795cdca29b578,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,16/01/2024
65b2249fae9795cdca29b579,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,16/01/2024
65b2249fae9795cdca29b57a,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,16/01/2024
65b2249fae9795cdca29b57b,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,16/01/2024
65b2249fae9795cdca29b57c,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,16/01/2024
65b2249fae9795cdca29b57d,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,16/01/2024
65b2249fae9795cdca29b57e,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,16/01/2024
65b2249fae9795cdca29b57f,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,16/01/2024
65b2249fae9795cdca29b580,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,16/01/2024
65b2249fae9795cdca29b581,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,16/01/2024
65b2249fae9795cdca29b582,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,16/01/2024
65b2249fae9795cdca29b583,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,16/01/2024
65b2249fae9795cdca29b584,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,16/01/2024
65b2249fae9795cdca29b585,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,16/01/2024
65b2249fae9795cdca29b586,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,16/01/2024
65b2249fae9795cdca29b587,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,16/01/2024
65b2249fae9795cdca29b588,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,16/01/2024
65b2249fae9795cdca29b589,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,16/01/2024
65b2249fae9795cdca29b58a,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,16/01/2024
65b2249fae9795cdca29b58b,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,16/01/2024
65b2249fae9795cdca29b58c,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,16/01/2024
65b2249fae9795cdca29b58d,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,16/01/2024
65b2249fae9795cdca29b58e,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,16/01/2024
65b2249fae9795cdca29b58f,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,16/01/2024
65b2249fae9795cdca29b590,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,16/01/2024
65b2249fae9795cdca29b591,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,16/01/2024
65b2249fae9795cdca29b592,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,16/01/2024
65b2249fae9795cdca29b593,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,16/01/2024
65b2249fae9795cdca29b594,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,16/01/2024
65b2249fae9795cdca29b595,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,16/01/2024
65b2249fae9795cdca29b596,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,16/01/2024
65b2249fae9795cdca29b597,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,16/01/2024
65b2249fae9795cdca29b598,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,16/01/2024
65b2249fae9795cdca29b599,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,16/01/2024
65b2249fae9795cdca29b59a,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,16/01/2024
65b2249fae9795cdca29b59b,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,16/01/2024
65b2249fae9795cdca29b59c,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,16/01/2024
65b2249fae9795cdca29b59d,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,16/01/2024
65b2249fae9795cdca29b59e,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,16/01/2024
65b2249fae9795cdca29b59f,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,16/01/2024
65b2249fae9795cdca29b5a0,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,16/01/2024
65b2249fae9795cdca29b5a1,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,16/01/2024
65b224a0ae9795cdca29b5a2,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,15/01/2024
65b224a0ae9795cdca29b5a3,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,15/01/2024
65b224a0ae9795cdca29b5a4,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,15/01/2024
65b224a0ae9795cdca29b5a5,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,15/01/2024
65b224a0ae9795cdca29b5a6,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,15/01/2024
65b224a0ae9795cdca29b5a7,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,15/01/2024
65b224a0ae9795cdca29b5a8,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,15/01/2024
65b224a0ae9795cdca29b5a9,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,15/01/2024
65b224a0ae9795cdca29b5aa,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,15/01/2024
65b224a0ae9795cdca29b5ab,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,15/01/2024
65b224a0ae9795cdca29b5ac,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,15/01/2024
65b224a0ae9795cdca29b5ad,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,15/01/2024
65b224a0ae9795cdca29b5ae,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,15/01/2024
65b224a0ae9795cdca29b5af,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,15/01/2024
65b224a0ae9795cdca29b5b0,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,15/01/2024
65b224a0ae9795cdca29b5b1,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,15/01/2024
65b224a0ae9795cdca29b5b2,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,15/01/2024
65b224a0ae9795cdca29b5b3,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,15/01/2024
65b224a0ae9795cdca29b5b4,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,15/01/2024
65b224a0ae9795cdca29b5b5,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,15/01/2024
65b224a0ae9795cdca29b5b6,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,15/01/2024
65b224a0ae9795cdca29b5b7,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,15/01/2024
65b224a0ae9795cdca29b5b8,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,15/01/2024
65b224a0ae9795cdca29b5b9,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,15/01/2024
65b224a0ae9795cdca29b5ba,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,15/01/2024
65b224a0ae9795cdca29b5bb,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,15/01/2024
65b224a0ae9795cdca29b5bc,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,15/01/2024
65b224a0ae9795cdca29b5bd,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,15/01/2024
65b224a0ae9795cdca29b5be,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,15/01/2024
65b224a0ae9795cdca29b5bf,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,15/01/2024
65b224a0ae9795cdca29b5c0,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,15/01/2024
65b224a0ae9795cdca29b5c1,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,15/01/2024
65b224a0ae9795cdca29b5c2,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,15/01/2024
65b224a0ae9795cdca29b5c3,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,15/01/2024
65b224a0ae9795cdca29b5c4,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,15/01/2024
65b224a0ae9795cdca29b5c5,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,15/01/2024
65b224a0ae9795cdca29b5c6,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,15/01/2024
65b224a0ae9795cdca29b5c7,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,15/01/2024
65b224a0ae9795cdca29b5c8,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,15/01/2024
65b224a0ae9795cdca29b5c9,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,15/01/2024
65b224a0ae9795cdca29b5ca,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,15/01/2024
65b224a0ae9795cdca29b5cb,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,15/01/2024
65b224a0ae9795cdca29b5cc,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,12/01/2024
65b224a0ae9795cdca29b5cd,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,12/01/2024
65b224a0ae9795cdca29b5ce,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,12/01/2024
65b224a0ae9795cdca29b5cf,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,12/01/2024
65b224a0ae9795cdca29b5d0,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,12/01/2024
65b224a0ae9795cdca29b5d1,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,12/01/2024
65b224a0ae9795cdca29b5d2,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,12/01/2024
65b224a0ae9795cdca29b5d3,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,12/01/2024
65b224a0ae9795cdca29b5d4,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,12/01/2024
65b224a0ae9795cdca29b5d5,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,12/01/2024
65b224a0ae9795cdca29b5d6,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,12/01/2024
65b224a0ae9795cdca29b5d7,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,12/01/2024
65b224a0ae9795cdca29b5d8,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,12/01/2024
65b224a0ae9795cdca29b5d9,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,12/01/2024
65b224a0ae9795cdca29b5da,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,12/01/2024
65b224a0ae9795cdca29b5db,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,12/01/2024
65b224a0ae9795cdca29b5dc,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,12/01/2024
65b224a0ae9795cdca29b5dd,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,12/01/2024
65b224a0ae9795cdca29b5de,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,12/01/2024
65b224a0ae9795cdca29b5df,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,12/01/2024
65b224a0ae9795cdca29b5e0,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,12/01/2024
65b224a0ae9795cdca29b5e1,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,12/01/2024
65b224a0ae9795cdca29b5e2,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,12/01/2024
65b224a0ae9795cdca29b5e3,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,12/01/2024
65b224a0ae9795cdca29b5e4,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,12/01/2024
65b224a0ae9795cdca29b5e5,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,12/01/2024
65b224a0ae9795cdca29b5e6,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,12/01/2024
65b224a0ae9795cdca29b5e7,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,12/01/2024
65b224a0ae9795cdca29b5e8,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,12/01/2024
65b224a0ae9795cdca29b5e9,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,12/01/2024
65b224a0ae9795cdca29b5ea,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,12/01/2024
65b224a0ae9795cdca29b5eb,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,12/01/2024
65b224a0ae9795cdca29b5ec,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,12/01/2024
65b224a0ae9795cdca29b5ed,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,12/01/2024
65b224a0ae9795cdca29b5ee,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,12/01/2024
65b224a0ae9795cdca29b5ef,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,12/01/2024
65b224a0ae9795cdca29b5f0,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,12/01/2024
65b224a0ae9795cdca29b5f1,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,12/01/2024
65b224a0ae9795cdca29b5f2,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,12/01/2024
65b224a0ae9795cdca29b5f3,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,12/01/2024
65b224a0ae9795cdca29b5f4,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,12/01/2024
65b224a0ae9795cdca29b5f5,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,12/01/2024
65b224a1ae9795cdca29b5f6,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,11/01/2024
65b224a1ae9795cdca29b5f7,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,11/01/2024
65b224a1ae9795cdca29b5f8,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,11/01/2024
65b224a1ae9795cdca29b5f9,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,11/01/2024
65b224a1ae9795cdca29b5fa,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,11/01/2024
65b224a1ae9795cdca29b5fb,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,11/01/2024
65b224a1ae9795cdca29b5fc,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,11/01/2024
65b224a1ae9795cdca29b5fd,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,11/01/2024
65b224a1ae9795cdca29b5fe,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,11/01/2024
65b224a1ae9795cdca29b5ff,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,11/01/2024
65b224a1ae9795cdca29b600,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,11/01/2024
65b224a1ae9795cdca29b601,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,11/01/2024
65b224a1ae9795cdca29b602,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,11/01/2024
65b224a1ae9795cdca29b603,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,11/01/2024
65b224a1ae9795cdca29b604,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,11/01/2024
65b224a1ae9795cdca29b605,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,11/01/2024
65b224a1ae9795cdca29b606,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,11/01/2024
65b224a1ae9795cdca29b607,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,11/01/2024
65b224a1ae9795cdca29b608,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,11/01/2024
65b224a1ae9795cdca29b609,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,11/01/2024
65b224a1ae9795cdca29b60a,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,11/01/2024
65b224a1ae9795cdca29b60b,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,11/01/2024
65b224a1ae9795cdca29b60c,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,11/01/2024
65b224a1ae9795cdca29b60d,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,11/01/2024
65b224a1ae9795cdca29b60e,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,11/01/2024
65b224a1ae9795cdca29b60f,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,11/01/2024
65b224a1ae9795cdca29b610,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,11/01/2024
65b224a1ae9795cdca29b611,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,11/01/2024
65b224a1ae9795cdca29b612,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,11/01/2024
65b224a1ae9795cdca29b613,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,11/01/2024
65b224a1ae9795cdca29b614,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,11/01/2024
65b224a1ae9795cdca29b615,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,11/01/2024
65b224a1ae9795cdca29b616,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,11/01/2024
65b224a1ae9795cdca29b617,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,11/01/2024
65b224a1ae9795cdca29b618,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,11/01/2024
65b224a1ae9795cdca29b619,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,11/01/2024
65b224a1ae9795cdca29b61a,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,11/01/2024
65b224a1ae9795cdca29b61b,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,11/01/2024
65b224a1ae9795cdca29b61c,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,11/01/2024
65b224a1ae9795cdca29b61d,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,11/01/2024
65b224a1ae9795cdca29b61e,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,11/01/2024
65b224a1ae9795cdca29b61f,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,11/01/2024
65b224a2ae9795cdca29b620,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,10/01/2024
65b224a2ae9795cdca29b621,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,10/01/2024
65b224a2ae9795cdca29b622,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,10/01/2024
